codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
546528,2021-01-27,A,pending,,,0
546529,2021-01-27,A,pending,,,0
546530,2021-01-27,A,pending,,,0
546531,2021-01-27,A,pending,,,0
546532,2021-01-27,A,pending,,,0
546533,2021-01-27,A,pending,,,0
546534,2021-01-27,A,pending,,,0
546569,2021-01-28,A,pending,,,0
546579,2021-01-28,A,pending,,,0
546584,2021-01-28,A,pending,,,0
546598,2021-01-28,A,pending,,,0
546599,2021-01-28,A,pending,,,0
546623,2021-01-28,A,pending,,,0
546682,2021-01-28,A,pending,,,0
546691,2021-01-28,A,pending,,,0
546693,2021-01-28,A,pending,,,0
546695,2021-01-28,A,pending,,,0
546702,2021-01-28,A,pending,,,0
546709,2021-01-28,A,pending,,,0
546711,2021-01-28,A,pending,,,0
546712,2021-01-28,A,pending,,,0
546717,2021-01-28,A,pending,,,0
546719,2021-01-28,A,pending,,,0
546733,2021-01-28,A,pending,,,0
546739,2021-01-28,A,pending,,,0
546742,2021-01-28,A,pending,,,0
546748,2021-01-28,A,pending,,,0
546750,2021-01-28,A,pending,,,0
546754,2021-01-28,A,pending,,,0
546757,2021-01-28,A,pending,,,0
546768,2021-01-28,A,pending,,,0
546774,2021-01-28,A,pending,,,0
546776,2021-01-28,A,pending,,,0
546779,2021-01-28,A,pending,,,0
546812,2021-01-28,A,pending,,,0
546817,2021-01-28,A,pending,,,0
546818,2021-01-28,A,pending,,,0
546822,2021-01-28,A,pending,,,0
546834,2021-01-28,A,pending,,,0
546838,2021-01-28,A,pending,,,0
546841,2021-01-28,A,pending,,,0
546847,2021-01-28,A,pending,,,0
546861,2021-01-28,A,pending,,,0
546862,2021-01-28,A,pending,,,0
546863,2021-01-28,A,pending,,,0
546866,2021-01-28,A,pending,,,0
546867,2021-01-28,A,pending,,,0
546870,2021-01-28,A,pending,,,0
546871,2021-01-28,A,pending,,,0
546872,2021-01-28,A,pending,,,0
546873,2021-01-28,A,pending,,,0
546923,2021-01-29,A,pending,,,0
546930,2021-01-29,A,pending,,,0
546944,2021-01-29,A,pending,,,0
546969,2021-01-29,A,pending,,,0
546970,2021-01-29,A,pending,,,0
546973,2021-01-29,A,pending,,,0
547001,2021-01-29,A,pending,,,0
547015,2021-01-29,A,pending,,,0
547021,2021-01-29,A,pending,,,0
547023,2021-01-29,A,pending,,,0
547098,2021-02-01,A,pending,,,0
547100,2021-02-01,A,pending,,,0
